id,place_name,category,rating,sentiment,sentiment_score,text,label
334,더 베이직스 후쿠오카,호텔,2,부정,0.990113616,"생일에 이용했습니다. 접수는 호텔의 얼굴로는? 놀랄만큼 애상이 없고 방에 있던 스마트폰? 의 설명도 특히 없음. 지금까지 머물렀던 어느 호텔보다 이마이치의 접수였습니다. 비즈니스 호텔 접수 견습하십시오. 좋은 것은 로비의 외형만,이라고 말해져 버립니다.",부정
335,호텔 닛코 후쿠오카,호텔,5,긍정,0.973508954,트리플의 방은 매우 보내기 쉬웠습니다 🎵 스탭 친절하고 모닝 바이킹 맛있었습니다.…,긍정
336,더 라이블리 후쿠오카 하카타,호텔,2,부정,0.979549944,"위치는 좋고 객실도 리모델링되어 있었습니다. 하지만 객실이 너무 작고 깨끗하지 않았습니다. 먼지가 가득해서 알레르기 증상이 심했습니다. 욕실도 작고 어두웠습니다. 서비스는 매우 기계적이었고, 체크아웃 시간보다 1분만 늦어도 1박 요금을 추가로 청구했습니다. 유일하게 좋았던 점은 호텔에서 제공하는 1시간 무료 맥주 뷔페였습니다. 덕분에 투숙객으로서의 스트레스를 풀 수 있었습니다.",부정
337,그랜드 하얏트 후쿠오카,호텔,1,부정,0.998839676,5성급 호텔에 조식 기다려야 하다니. 직원들 영어도 못함. 얼마나 기다려야하냐고 물어보니 못 알아들음. 대기하는데도 한국인은 커피 조차 주지 않음. 20분 이상 기다린 조식은 더 최악임,부정
338,ANA 크라운 플라자 호텔 후쿠오카,호텔,1,부정,0.998838961,"서비스가 정말 형편없었습니다. 프런트 데스크에 물을 달라고 요청했는데도 주지 않았고, 본사에 항의 편지를 썼더니 그냥 제 방 문에 걸어놓기만 했습니다. 구마모토와 나가사키 지점에서는 물을 제공하는데, 후쿠오카 지점 직원들은 제대로 된 교육을 받지 못한 것 같았습니다. 앞으로 IHG 호텔에는 절대 묵지 않을 겁니다. 제가 묵어본 IHG 호텔 중 최악이었습니다.",부정
339,Alba Hotel&Glamping,호텔,5,부정,0.613225758,너무 한적한 곳에.. 주변에 편의점이 없습니다. 마트 들러가시면 최고,긍정
340,ANA 크라운 플라자 호텔 후쿠오카,호텔,2,부정,0.965078712,"체크아웃의 정산시에, 나름대로의 시간은 경과하고 있었음에도 불구하고 아침 식사의 전표가 프런트까지 회송되어 있지 않았다. 우리 쪽에서 지적해 청산을 끝냈지만, 별로 황폐한 바람에는 받지 못했다. .",부정
341,서튼호텔 하카타시티,호텔,2,부정,0.995915711,와이파이가 잘 안되요 중앙냉난방시스템이라 온도조절이 안되요 열쇠키로 하나만 줘서 불편합니다 층간소음 심하고 방과 화장실에 냄새가 나요 공항버스가 안다닙니다,부정
342,Hotel AZ Fukuoka Wajiro,호텔,4,긍정,0.649642348,"인접한 음식점이 많기 때문에 일로 숙박할 때 편리합니다. 호텔 측 프런트에서는 열쇠를 가지고 있어 안 된다고 말하는데, 호텔내의 포스터는, 주위의 음식점에서 열쇠를 보이면 우대와 있습니다. Chiguhagu에서 모순됩니다. 같은 경영 같기 때문에, 제대로 대응이나 안내를 해 주었으면 좋겠네요.",긍정
343,다이마루 벳소,료칸,5,부정,0.515230179,격식있는 여관입니다.,긍정
344,나인아워스 나카스카와바타 스테이션,호텔,1,부정,0.934233546,캡슐에 들어가면 이전 사람의 페트병의 쓰레기가 그대로. 사물함도 차례로 챙겨 안내하기 때문에 옆 사람과 쓰고 꽤 갈아입기 어려웠다. 더 이상 두 번 사용하지 않습니다.,부정
345,리치몬드호텔 후쿠오카 텐진,호텔,5,긍정,0.992548704,"카운터에서 친절한 서비스를 받았습니다. 일본에서 일하는 대만인을 우연히 만났습니다. 위치도 좋고, 객실도 넓고, 아침 식사도 맛있었습니다.",긍정
346,후쿠오카 토에이 호텔,호텔,2,긍정,0.987409234,아주 기본적인 디자인이지만 편안합니다.,부정
347,APA Hotel ＆ Resort Hakata-Ekihigashi,호텔,3,부정,0.680380046,"호텔은 하카타역 근처에 있습니다. 호텔이 너무 좁은 공간에 crammed되어 있어서 모든 공간이 매우 협소합니다. 저희는 APA 니가타에 있다가 왔는데, 그곳은 훨씬 넓고 좋았습니다. 여기 남자 목욕탕 안에 세탁기가 두 대밖에 없어요! 호텔 아트리움이 바깥 날씨에 그대로 노출되어 있어서 복도와 엘리베이터가 너무 덥고 습했습니다. 남자 목욕탕에는 락커가 16개밖에 없는데, TV 화면에는 목욕탕이 꽉 찼을 때도 1/3밖에 차 있지 않은 것처럼 나옵니다. 이번 방문으로 APA에 대한 제 생각이 완전히 바뀌었습니다.",
348,Japanesque Hotel Fukuoka,호텔,2,부정,0.997604609,"가격 대비 너무 형편없었어요. 위치가 최악이었어요. 시내 중심가에서 멀리 떨어져 있고, 항상 차량 통행이 많은 큰 도로 옆에 있어서 방음이 안 됐어요. 밤새도록 차 소리와 비행기 소리가 다 들렸어요. 수영장은 너무 작고 더러웠어요. 스파는 일본식 스파처럼 남녀가 분리되어 있지 않아서 수영복을 가져가야 했어요. 물론 저희는 수영복을 안 가져갔죠. 일본인이어서 이런 건 전혀 예상 못 했어요. 온라인 광고에는 노래방이 있다고 되어 있었는데 문이 닫혀 있었어요. 이 호텔을 고른 이유 중 하나였는데 정말 실망스러웠어요. 객실은 깨끗했지만 디자인이 정말 별로였어요. 이케아 컵에 싸구려 벽지까지. 호텔 전체가 다 그랬어요. 지불한 가격을 생각하면 정말 형편없는 호텔이었어요.",부정
349,힐튼 후쿠오카 씨호크,호텔,2,부정,0.914543569,시설은 좋았습니다. 호텔앞 버스타면 텐진까지 20분정도면 나갈수있어 위치도 나쁘지않구요. 다만 기대한 조식은 가짓수도 맛도 실망했습니다.,부정
350,캐널시티 후쿠오카 워싱턴 호텔,호텔,5,긍정,0.992983222,정말 멋진 호텔이에요. 특히 쇼핑을 좋아하는 사람이라면 더할 나위 없이 좋을 거예요 :),긍정
351,호텔 홋케클럽 하카타,호텔,4,긍정,0.729177356,무려 그냥 스모의 규슈 장소에서 가장 가까운 신사의 땅에 역사가 연습하고있었습니다. 깜짝,긍정
352,캐널시티 후쿠오카 워싱턴 호텔,호텔,3,부정,0.704251826,싱글룸은 생각보다 좁았다... 방의 티슈 위에는 희미하게 먼지가.…,
353,Hotel Cultia Dazaifu,호텔,2,부정,0.985449135,"여기에서의 평가가 높기 때문에, 깜짝 투고입니다. 작년 10월에 이용했을 때에, 몇점인가 조도품등의 지적을 했습니다. 도중부터 색이 다른 늘어진 천장 배선, 싸구려로 그라그라 흔들리는 탁구대, 홈 센터 이하의 제대로 된 수건걸이, 등등. 3월에 재방문했지만, 전혀 개선되지 않았습니다. 외관만의 복고풍 호텔의 영역을 나오지 않았다. 비일상을 즐기기 이전 레벨의 낮음을 느꼈습니다. 다자이후에 느긋하게 할 수 있는 호텔이 생겼다고 기뻤습니다만, 후쿠오카 시내에 묵고 당일치기로 즐기는 장소군요, 다자이후.",부정
354,캐널시티 후쿠오카 워싱턴 호텔,호텔,2,부정,0.73209399,싸기 때문에 비즈니스 호텔이라고 생각하면 좋지만 캐널 소리가 시끄 럽다.…,부정
355,크로스라이프 하카타 야나기바시,호텔,1,부정,0.645237148,프런트 직원은 친절했고 체크인 당시 분위기도 좋았습니다. 객실은 새것처럼 보였고 욕실도 밝고 깨끗했습니다. 하지만 샤워기에는 문제가 있었습니다. 온수/냉수 표시등이 마모되어 자꾸만 뜨거운 물이 나왔습니다.…,부정
356,ANA 크라운 플라자 호텔 후쿠오카,호텔,1,부정,0.991471469,특징없는 호텔. 대욕장 없음. 방도 넓지 않다. 도미인이 더 좋다.,부정
357,후쿠오카 토에이 호텔,호텔,5,긍정,0.989271402,"건물은 오래된 건물과 새 건물, 이렇게 두 동으로 되어 있습니다. 리셉션은 새 건물에 있습니다. 오래된 건물은 꽤 오래되었지만 객실이 넓고 가격 대비 성능이 비교적 좋습니다. 근처에 쇼핑몰이 많고, 톈선 쇼핑 지구까지는 걸어서 15분 정도 걸립니다.",긍정
358,더 원파이브 후쿠오카 텐진,호텔,1,부정,0.9978109,"금연실인데 담배 냄새 때문에 두통으로 최악. 자란으로 예약했는데 너무 거짓. 정말 건강 피해를 받습니다. 전에는 일본인의 스탭만으로 환경도 좋았는데, 더 이상 여기는 가지 않습니다.",부정
359,グームホテル中洲,게스트하우스,5,부정,0.580702722,위치 하나만 보고 예약했는데 시설 자체는 좀 오래된 듯 합니다. 엘리베이터가 고장나서 한시간 정도 갇힌 일도 있었습니다. 근데 전액 환불 받아서 최종 만족도는 오히려 높은편. 주차는 불가하니 차량을 가져왔다면 근처 유료주차장을 이용하는 수밖에...,긍정
360,후쿠오카 토에이 호텔,호텔,3,긍정,0.555949032,밤새 에어컨이나 제습기를 돌리고 있어요 :( 여기서는 정상일 수도 있지만 잠이 안 와요,
361,Oniyama Hotel,료칸,1,부정,0.98917377,"리뷰에도 몇가지 쓰여져 있습니다만, 반사 이용자의 호텔인 것 같습니다. 노천탕에 가면 문신이있었습니다. 자신은 옛날부터 목욕탕 등에서 보거나 말한 적도 있기 때문에 별로 느끼지 않지만, 동료는 무서워져 다시 목욕에 다가가지 않았습니다. 식사는 생선회나 화분 등은 신선하고 맛도 좋았습니다만, 메인이 되는 고기 요리와 찜 요리는 최저 최악으로, 수학 여행의 초등학생에서도 먹을 수 없을 정도로 심했습니다. 요리라기보다 먹이에 가까운 느낌으로 매우 조리했다고는 생각되지 않는 완성이었습니다. 반면, 청소는 매우 세심하고 있어 지금까지의 어느 여관보다 예쁘고, 목욕 등도 쓰레기나 머리카락등도 보이지 않았습니다. 외관은 낡은 것입니다만, 내장과 청소・스탭은 매우 잘 느꼈습니다. 그냥 식사! 이것은 편의점에서 구입하는 것이 더 나은 수준 일 수 있습니다. 저녁 식사는 기껏해야 800 엔 정도의 레벨입니까? 돌아올 때도 스탭 분들이 매우 정중한 배송을 해 주셨습니다만, 다시 오지는 않을 것입니다. 고마워요. 다음 번은 스기노이 호텔 일택이지요.",부정
362,호텔 홋케클럽 하카타,호텔,5,긍정,0.995705187,"트윈룸 둘이 넓게 사용했다. 기대를 크게 하지 않았는데 대중탕, 조식, 위생, 직원의 응대방식 모두 완벽했다! 특히 조식이 저렴한 가격인데도 무~척 맛있다. 일반 호텔조식도 일으나 일본식 음식들이 많았다. 후쿠오카에 방문한다면 꼭 추천해주고픈 호텔이다. 직원들 정말 친절하다.",긍정
363,EN 호텔 하카타,호텔,2,부정,0.954319775,"체크인 시간보다 일찍 도착하면, 아무 설명도 없이 번호표를 건네받아 “짐은 하나입니까?”라고 물었다. 빨리 체크인할 수 없다면 짐만 맡길까, 번호표는 무엇인지 설명은 해야 한다고 생각한다. 또 싱글 룸에 묵으면, 샤워 부스에서 하수의 냄새가 나서 어쨌든 냄새. 환기 팬을 돌려도 냄새. 게다가 부스 안에 작은 가마가 2마리였다. 체크인 담당 분의 느낌은 좋았고, 그 외에 관해서는 문제 없었기 때문에 매우 유감.",부정
364,언플랜 후쿠오카,호텔,5,긍정,0.959795713,"직원 모두친절해요. 위치 미쳣음 버스,지하철 아주굿! 이런숙소마니생겻음조켓댱💛",긍정
365,Golden Guest House Hakata,게스트하우스,1,부정,0.994226933,남녀 겸용 사촌 호텔 예정하고 있었지만 남성은 예약할 수 없는 환불도 할 수 없다고 해서 다른 호텔 찾았다. 사이트 예약도 연령과 성별을 기입할 곳이 없었다,부정
366,플라자호텔 프리미어,호텔,2,부정,0.998181462,여러 번 머물고 있다고해도 기계가 너무 빡빡한 것을 다시 사용하고 싶지 않습니다.,부정
367,더 로얄 파크 호텔 후쿠오카 (The Royal Park Hotel Fukuoka),호텔,5,긍정,0.993572116,"아주 좋은 호텔이었어요. 무슨 이유인지 여행 웹사이트에서 제 첫 예약이 취소됐는데, 호텔 측에서는 취소하지 않았다고 하더라고요. 호텔 직원분들이 친절하게 도와주셔서 문제 해결에 큰 도움이 됐습니다. 샤워 시설도 좋고 침대도 편안했어요! 다음에 또 숙박하고 싶어요!",긍정
368,The Luigans Spa＆Resort,호텔,2,부정,0.992393136,"아고다를 통해 선결제하지 않았더라면 도착하자마자 예약을 취소했을 겁니다. 객실과 복도는 곰팡이 냄새가 심했고, 모든 창문이 열쇠로 잠겨 있어 환기가 전혀 되지 않았습니다. 호텔 자체도 매우 낡고 리모델링이 시급해 보였습니다. 음식은 가격에 비해 질이 떨어졌는데, 아마도 주변에 식당이 거의 없어서 그런 것 같습니다. 이상하게도 수영장은 7월 중순까지 폐쇄되었지만, 다행히도 구명요원들이 매일 수영장을 청소하고 안전 훈련을 하고…",부정
369,EN 호텔 하카타,호텔,3,긍정,0.608959377,목욕이 좁았다. 아침 식사는 맛있었습니다.,
370,스마일 호텔 후쿠오카 오카와,호텔,5,부정,0.646456838,호텔은 좋았지 만 주변에는별로 가게가 없었습니다.,긍정
371,니시테츠 그랜드 호텔,호텔,5,부정,0.746318698,"완벽한 위치, 훌륭한 서비스, 그리고 비교적 편안한 객실을 갖춘 훌륭한 호텔입니다. 단점은 겨울에만 난방이 된다는 점입니다 (너무 더워서 결국 에어컨을 끄고 프런트 데스크에서 선풍기를 빌렸습니다). 조식은 평범하고 맛도 없습니다. 게다가 인형뽑기 기계에서 받은 상품이 호텔 침대에서 사라졌습니다... 호텔에서 아무리 찾아봐도 찾을 수 없었고, 어떻게 이런 일이 일어났는지 아직도 이해가 안 됩니다.",긍정
372,프리미어 호텔 모지코,호텔,5,긍정,0.993417978,이번 첫 숙박에서 이쪽의 실수를 최선을 다해 해결해 주셔서 감사 밖에 없습니다! 저녁 식사의 뷔페 아침 식사 모두 훌륭한 내용이었습니다. 스탭의 접객도 훌륭하게 이 호텔은 최고였습니다.,긍정
373,구루메 워싱턴 호텔 프라자,호텔,5,부정,0.531756639,모닝이 무제한으로 원룸 맨션풍이었습니다(*^^*)/,긍정
374,더 로얄 파크 호텔 후쿠오카 (The Royal Park Hotel Fukuoka),호텔,5,긍정,0.635999858,객실은 새롭고 편안합니다. 일본 호텔 특유의 작은 규모입니다.,긍정
375,호텔 텐진 플레이스,호텔,3,부정,0.596393943,"아침 식사의 종류가 적지만, 무료일까요?",
376,나인아워스 하카타 스테이션,호텔,3,부정,0.719084501,"다른 분들이 말씀하신 것처럼 키오스크 기계 사용이 불편했고, 긴 여행 후에는 정말 최악이었죠. 하지만 숙소는 깨끗하고 아늑해서 편안하게 잠을 자고 샤워도 잘 할 수 있어서 좋았습니다. 하지만 가장 큰 단점은 오전 10시부터 오후 2시까지 청소 시간 동안에는 들어갈 수 없고, 그 시간에는 늦잠을 잘 수도 없다는 점입니다. 즉, 늦게까지 밖에 있다가 늦게 도착하면 늦잠을 잘 수 없고, 그 시간 동안에는 사물함에 있는 물건을 꺼낼 수도 없다는 뜻입니다. 이 숙소는 출퇴근하는 직장인이나 하룻밤만 묵는 사람들에게 적합할 것 같습니다.",
